,CRASH DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour,injury,land_area_in_sqmi,water_area_in_sqmi,housing_units,occupied_housing_units,median_home_value,population,median_household_income,county,population_density
4742,01/24/2023,MANHATTAN,10021,40.76817,-73.9528,YORK AVENUE,EAST 74 STREET,,1,0,0,0,0,0,1,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4600314,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,7,1,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4743,01/25/2023,MANHATTAN,10021,40.770424,-73.96222,EAST 72 STREET,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600904,Sedan,Bus,Unspecified,Unspecified,Unspecified,20,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4744,01/25/2023,MANHATTAN,10021,40.770752,-73.95695,2 AVENUE,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600899,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,17,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4745,01/26/2023,MANHATTAN,10021,40.767494,-73.95933,2 AVENUE,,,0,0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4602495,Ambulance,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,17,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4746,01/26/2023,MANHATTAN,10021,40.76975,-73.96061,3 AVENUE,EAST 72 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4602490,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4747,01/26/2023,MANHATTAN,10021,40.76661,-73.965,EAST 66 STREET,,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602527,Pick-up Truck,Unspecified,Unspecified,Unspecified,Unspecified,12,1,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4748,01/30/2023,MANHATTAN,10021,40.765865,-73.95742,1 AVENUE,EAST 69 STREET,,0,0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4601864,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,0,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4749,01/31/2023,MANHATTAN,10021,40.77564,-73.96052,PARK AVENUE,,,0,0,0,0,0,0,0,0,OTHER VEHICULAR,Other Vehicular,Unspecified,Unspecified,Unspecified,4602144,Taxi,Bike,Unspecified,Unspecified,Unspecified,10,0,0.39,0.0,28628.0,24734.0,1000001.0,43631.0,107907.0,New York County,112711.0
4750,01/05/2023,QUEENS,11105,40.770084,-73.902756,,,21-53     46 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597160,Ambulance,Unspecified,Unspecified,Unspecified,Unspecified,18,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4751,01/06/2023,QUEENS,11105,40.778572,-73.91726,22 DRIVE,23 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4596695,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,10,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4752,01/06/2023,QUEENS,11105,40.779564,-73.90607,,,31-07     20 AVENUE,1,0,0,0,1,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4596887,Bike,Sedan,Unspecified,Unspecified,Unspecified,7,1,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4753,01/07/2023,QUEENS,11105,40.770573,-73.9075,23 AVENUE,,,1,0,0,0,0,0,1,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4597727,Sedan,Sedan,Unspecified,Unspecified,Unspecified,19,1,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4754,01/11/2023,QUEENS,11105,40.76958,-73.90679,SOUND STREET,23 ROAD,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600480,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,21,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4755,01/12/2023,QUEENS,11105,40.775547,-73.91456,28 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,AGGRESSIVE DRIVING/ROAD RAGE,Unspecified,Unspecified,Unspecified,Unspecified,4597728,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,23,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4756,01/13/2023,QUEENS,11105,40.77241,-73.89594,20 AVENUE,49 STREET,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597729,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,21,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4757,01/16/2023,QUEENS,11105,40.779568,-73.90607,,,31-01     20 AVENUE,0,0,0,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4598298,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,9,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4758,01/19/2023,QUEENS,11105,40.770073,-73.9028,,,21-54     46 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Following Too Closely,Unspecified,Unspecified,Unspecified,4598902,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,5,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4759,01/19/2023,QUEENS,11105,40.769558,-73.906075,43 STREET,23 AVENUE,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4599448,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,3,1,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4760,01/23/2023,QUEENS,11105,40.780605,-73.91222,21 AVENUE,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600484,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,8,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4761,01/24/2023,QUEENS,11105,40.776833,-73.911705,29 STREET,DITMARS BOULEVARD,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4601990,Pick-up Truck,Unspecified,Unspecified,Unspecified,Unspecified,6,1,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4762,01/27/2023,QUEENS,11105,40.775894,-73.91411,,,22-75     28 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601893,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,23,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4763,01/30/2023,QUEENS,11105,40.78073,-73.918625,19 STREET,,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601629,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Unspecified,Unspecified,1,0,1.63,0.0,17416.0,16120.0,658700.0,36688.0,57525.0,Queens County,22481.0
4764,01/05/2023,QUEENS,11372,40.74763,-73.88394,82 STREET,ROOSEVELT AVENUE,,1,0,0,0,0,0,0,0,OTHER VEHICULAR,Unspecified,Unspecified,Unspecified,Unspecified,4597622,E-Bike,Unspecified,Unspecified,Unspecified,Unspecified,2,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4765,01/06/2023,QUEENS,11372,40.749653,-73.88525,81 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4595852,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,5,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4766,01/07/2023,QUEENS,11372,40.74763,-73.88394,ROOSEVELT AVENUE,82 STREET,,0,0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4596005,Sedan,Sedan,Unspecified,Unspecified,Unspecified,0,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4767,01/07/2023,QUEENS,11372,40.75053,-73.876884,90 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4597616,Sedan,Sedan,Unspecified,Unspecified,Unspecified,18,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4768,01/08/2023,QUEENS,11372,40.75585,-73.88259,NORTHERN BOULEVARD,85 STREET,,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4596128,Sedan,Sedan,Unspecified,Unspecified,Unspecified,1,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4769,01/10/2023,QUEENS,11372,40.75257,-73.88958,,,34-24     77 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596785,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4770,01/10/2023,QUEENS,11372,40.756847,-73.873116,95 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596832,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,17,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4771,01/11/2023,QUEENS,11372,40.747692,-73.89381,72 STREET,BROADWAY,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597617,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4772,01/12/2023,QUEENS,11372,40.75154,-73.89032,,,34-35     76 STREET,1,0,0,0,0,0,1,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597618,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,12,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4773,01/13/2023,QUEENS,11372,40.746845,-73.89144,74 STREET,ROOSEVELT AVENUE,,2,0,0,0,0,0,2,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4597627,Sedan,Van,Unspecified,Unspecified,Unspecified,17,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4774,01/13/2023,QUEENS,11372,40.7515,-73.883675,,,35-63     83 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598464,Sedan,Sedan,Unspecified,Unspecified,Unspecified,10,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4775,01/14/2023,QUEENS,11372,40.746826,-73.891716,,,73-19     ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597676,Bike,Unspecified,Unspecified,Unspecified,Unspecified,14,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4776,01/14/2023,QUEENS,11372,40.755566,-73.87684,,,33-47     91 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4598471,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,11,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4777,01/15/2023,QUEENS,11372,40.749744,-73.884315,82 STREET,37 AVENUE,,1,0,1,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4598469,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,5,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4778,01/15/2023,QUEENS,11372,40.752655,-73.89526,71 STREET,34 AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4597788,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,4,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4779,01/15/2023,QUEENS,11372,40.746845,-73.89144,ROOSEVELT AVENUE,74 STREET,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598468,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,15,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4780,01/15/2023,QUEENS,11372,40.74959,-73.87862,,,37-28     88 STREET,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599063,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Unspecified,7,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4781,01/15/2023,QUEENS,11372,40.7568,-73.873665,NORTHERN BOULEVARD,JUNCTION BOULEVARD,,3,0,0,0,0,0,3,0,TRAFFIC CONTROL DISREGARDED,Unspecified,Unspecified,Unspecified,Unspecified,4599403,Taxi,Sedan,Unspecified,Unspecified,Unspecified,23,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4782,01/16/2023,QUEENS,11372,40.74818,-73.89499,,,70-56     BROADWAY,0,0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4598467,Sedan,Sedan,Sedan,Unspecified,Unspecified,0,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4783,01/17/2023,QUEENS,11372,40.747658,-73.88375,,,82-09     ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4598465,Box Truck,Box Truck,Unspecified,Unspecified,Unspecified,14,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4784,01/19/2023,QUEENS,11372,40.749355,-73.88803,37 AVENUE,78 STREET,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600788,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,16,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4785,01/19/2023,QUEENS,11372,40.74947,-73.88686,,,79-16     37 AVENUE,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4602230,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,9,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4786,01/20/2023,QUEENS,11372,40.747864,-73.88182,,,84-19     ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4599398,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,1,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4787,01/21/2023,QUEENS,11372,40.753757,-73.87201,,,34-47     JUNCTION BOULEVARD,1,0,0,0,1,0,0,0,PASSING TOO CLOSELY,Passing Too Closely,Unspecified,Unspecified,Unspecified,4599415,Station Wagon/Sport Utility Vehicle,Bike,Unspecified,Unspecified,Unspecified,21,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4788,01/22/2023,QUEENS,11372,40.75585,-73.88259,85 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4599416,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,2,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4789,01/23/2023,QUEENS,11372,40.748318,-73.87742,89 STREET,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,BACKING UNSAFELY,Unspecified,Unspecified,Unspecified,Unspecified,4600834,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,20,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4790,01/23/2023,QUEENS,11372,40.7483,-73.89263,,,37-16     73 STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600779,Sedan,Sedan,Unspecified,Unspecified,Unspecified,13,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4791,01/24/2023,QUEENS,11372,40.74705,-73.88936,,,76-14     ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4600041,Sedan,Sedan,Unspecified,Unspecified,Unspecified,4,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4792,01/25/2023,QUEENS,11372,40.753326,-73.8718,JUNCTION BOULEVARD,35 AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601361,Sedan,Sedan,Unspecified,Unspecified,Unspecified,20,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4793,01/25/2023,QUEENS,11372,40.749157,-73.86943,ROOSEVELT AVENUE,JUNCTION BOULEVARD,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600612,Sedan,Sedan,Unspecified,Unspecified,Unspecified,14,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4794,01/25/2023,QUEENS,11372,40.752323,-73.88951,,,34-43     77 STREET,1,0,0,0,1,0,0,0,DRIVER INEXPERIENCE,Unspecified,Unspecified,Unspecified,Unspecified,4600775,Sedan,Bike,Unspecified,Unspecified,Unspecified,8,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4795,01/25/2023,QUEENS,11372,40.755028,-73.872696,34 AVENUE,JUNCTION BOULEVARD,,1,0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601355,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4796,01/28/2023,QUEENS,11372,40.747734,-73.883,ROOSEVELT AVENUE,83 STREET,,1,0,1,0,0,0,0,0,UNSAFE SPEED,Unspecified,Unspecified,Unspecified,Unspecified,4601354,E-Bike,Unspecified,Unspecified,Unspecified,Unspecified,11,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4797,01/28/2023,QUEENS,11372,40.747242,-73.88766,78 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,Unspecified,Unspecified,Unspecified,Unspecified,4601234,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,18,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4798,01/28/2023,QUEENS,11372,40.75503,-73.88242,,,33-11     85 STREET,0,0,0,0,0,0,0,0,PASSING TOO CLOSELY,Unspecified,Unspecified,Unspecified,Unspecified,4602365,Sedan,Box Truck,Unspecified,Unspecified,Unspecified,0,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4799,01/29/2023,QUEENS,11372,40.750725,-73.87502,92 STREET,37 AVENUE,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601344,Station Wagon/Sport Utility Vehicle,Sedan,Unspecified,Unspecified,Unspecified,2,0,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4800,01/30/2023,QUEENS,11372,40.756367,-73.87775,,,90-09     NORTHERN BOULEVARD,3,0,0,0,0,0,3,0,FAILURE TO YIELD RIGHT-OF-WAY,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,4601764,Box Truck,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,11,1,0.74,0.0,25100.0,23906.0,265500.0,66636.0,48683.0,Queens County,90360.0
4801,01/06/2023,BROOKLYN,11225,40.663517,-73.957214,BEDFORD AVENUE,EMPIRE BOULEVARD,,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4596439,Sedan,PK,Unspecified,Unspecified,Unspecified,16,0,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4802,01/06/2023,BROOKLYN,11225,40.666214,-73.94961,,,310       CROWN STREET,1,0,1,0,0,0,0,0,VIEW OBSTRUCTED/LIMITED,Unspecified,Unspecified,Unspecified,Unspecified,4596438,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,7,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4803,01/07/2023,BROOKLYN,11225,40.666138,-73.948074,NEW YORK AVENUE,CROWN STREET,,0,0,0,0,0,0,0,0,UNSAFE SPEED,Backing Unsafely,Unspecified,Unspecified,Unspecified,4599205,Sedan,Sedan,Sedan,Unspecified,Unspecified,14,0,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4804,01/08/2023,BROOKLYN,11225,40.660954,-73.960686,FLATBUSH AVENUE,LINCOLN ROAD,,2,0,0,0,0,0,2,0,OTHER VEHICULAR,Other Vehicular,Unsafe Speed,Unspecified,Unspecified,4599058,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,13,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4805,01/09/2023,BROOKLYN,11225,40.65264,-73.949776,NOSTRAND AVENUE,,,2,0,0,0,0,0,2,0,REACTION TO UNINVOLVED VEHICLE,Unspecified,Unspecified,Unspecified,Unspecified,4597004,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,14,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4806,01/09/2023,BROOKLYN,11225,40.66012,-73.95058,NOSTRAND AVENUE,,,0,0,0,0,0,0,0,0,UNSPECIFIED,Unspecified,Unspecified,Unspecified,Unspecified,4601667,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,16,0,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4807,01/09/2023,BROOKLYN,11225,40.663536,-73.94277,,,446       KINGSTON AVENUE,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4600174,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,22,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4808,01/10/2023,BROOKLYN,11225,40.661003,-73.94776,NEW YORK AVENUE,,,1,0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,Unspecified,Unspecified,Unspecified,Unspecified,4598269,Sedan,Unspecified,Unspecified,Unspecified,Unspecified,19,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4809,01/10/2023,BROOKLYN,11225,40.668358,-73.95592,PRESIDENT STREET,,,6,0,0,0,0,0,6,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598778,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,8,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4810,01/10/2023,BROOKLYN,11225,40.668224,-73.953445,ROGERS AVENUE,PRESIDENT STREET,,1,0,1,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4598779,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,Unspecified,Unspecified,17,1,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
4811,01/11/2023,BROOKLYN,11225,40.665512,-73.9532,,,346       MONTGOMERY STREET,0,0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,Unspecified,Unspecified,Unspecified,Unspecified,4601012,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unspecified,Unspecified,22,0,0.88,0.0,23588.0,22501.0,615700.0,56829.0,42922.0,Kings County,64295.0
